UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U117623,2,4,12,Product101,windows,Product101,1,1
U117624,0,0,8249,Product101,windows,Product101,0,0
U117625,4,4,21,Pr100344,windows,Product101,1,3
U117626,1,6,7,Product101,android,Product101,4,0
U117627,0,0,21,Product101,windows,Product101,0,0
U117628,8,8,21,Pr100772,windows,Product101,4,4
U117629,2,2,6,Product101,android,Product101,2,0
U117630,1,1,21,Pr100126,mac os x,Pr100126,1,0
U117631,3,3,6,Pr101837,windows,Pr101837,1,2
U117632,2,2,6,Pr100178,windows,Pr100178,2,0
U117633,3,3,21,Pr100859,rare,Pr100859,3,0
U117634,2,2,21,Pr100200,android,Pr100200,2,0
U117635,1,1,6,Pr101111,android,Pr101111,1,0
U117636,1,1,6,Pr100859,android,Pr100859,1,0
U117637,2,20,21,Pr100613,windows,Pr100613,1,1
U117638,1,2,12,Pr102375,windows,Pr102375,1,0
U117639,1,11,6071,Pr101363,windows,Product101,3,0
U117640,7,7,6,Pr100850,windows,Pr100850,4,3
U117641,2,3,7,Pr100036,windows,Pr100036,2,1
U117642,0,1,12,Pr100301,windows,Pr100301,0,0
U117643,1,7,21,Pr102512,windows,Product101,3,0
U117644,1,10,21,Pr100634,windows,Product101,1,1
U117645,0,1,21,Product101,android,Pr100430,0,0
U117646,1,1,6,Pr100102,android,Pr100102,1,0
U117647,8,8,21,Product101,windows,Product101,4,4
U117648,3,3,21,Pr101293,windows,Pr101293,2,1
U117649,3,3,17,Pr101715,android,Pr101715,2,1
U117650,4,6,14,Pr100910,android,Pr100910,4,0
U117651,0,1,21,Pr100138,android,Pr100138,0,0
U117652,0,0,21,Product101,windows,Product101,0,0
U117653,1,1,6,Pr100891,android,Pr100891,1,0
U117655,1,1,6,Pr100128,windows,Pr100128,1,0
U117657,2,2,6,Product101,windows,Pr100414,0,2
U117658,3,3,21,Pr100017,windows,Pr100017,1,2
U117659,12,12,21,Pr100369,android,Pr100633,3,9
U117660,1,2,7,Pr100612,android,Pr100612,2,0
U117661,2,2,17,Pr100417,windows,Pr100550,1,1
U117662,0,12,21,Pr100793,windows,Pr100793,2,0
U117663,0,7,21,Product101,windows,Product101,3,0
U117664,0,7,21,Pr100224,windows,Product101,0,0
U117665,4,5,11,Pr100382,windows,Pr100382,1,3
U117666,1,1,21,Pr100579,windows,Product101,1,0
U117667,1,1,16,Pr100401,android,Pr100401,1,0
U117668,27,27,21,Pr100102,android,Product101,5,22
U117669,2,2,6,Pr100192,android,Pr100192,1,1
U117670,18,68,21,Product101,windows,Product101,20,9
U117671,0,0,0,Product101,windows,Product101,0,0
U117672,1,1,15,Product101,windows,Pr100121,0,1
U117673,1,1,6,Product101,windows,Pr100193,0,1
U117674,1,2,9,Pr100561,android,Pr100561,1,0
U117675,2,11,21,Pr100061,windows,Pr100061,4,1
U117676,10,18,21,Product101,windows,Product101,2,9
U117677,0,0,0,Product101,windows,Product101,0,0
U117678,1,1,6,Pr100073,android,Pr100073,1,0
U117679,1,1,6,Pr100244,mac os x,Pr100244,1,0
U117680,0,12,21,Pr100910,android,Pr100910,11,0
U117681,1,3,21,Pr100028,windows,Pr100028,0,1
U117682,0,0,21,Product101,windows,Product101,0,0
U117683,4,4,6,Pr100088,windows,Pr100088,3,1
U117684,0,0,21,Product101,windows,Product101,0,0
U117685,3,3,21,Pr100043,windows,Product101,1,2
U117686,4,6,21,Pr101732,rare,Pr101732,4,1
U117687,1,16,21,Product101,windows,Product101,3,1
U117688,4,5,21,Pr101203,rare,Pr101203,4,1
U117689,1,1,6,Pr100683,android,Pr100683,1,0
U117690,1,1,21,Product101,windows,Pr100850,0,1
U117691,1,6,21,Product101,windows,Pr100086,0,1
U117692,0,30,21,Product101,windows,Product101,1,0
U117693,8,8,21,Pr100363,windows,Pr100363,4,4
U117694,3,9,21,Pr101280,windows,Pr101280,1,2
U117695,2,2,6,Product101,android,Product101,2,0
U117696,3,3,21,Pr100040,android,Pr102929,2,1
U117697,2,2,6,Product101,windows,Product101,2,0
U117698,8,36,21,Pr100660,windows,Product101,1,8
U117699,1,3,21,Pr100479,android,Pr100739,1,0
U117700,1,1,6,Product101,windows,Pr100177,0,1
U117701,1,7,21,Pr100390,windows,Pr101692,0,1
U117702,2,2,6,Pr100015,windows,Pr100015,2,0
U117703,0,5,9,Pr100071,mac os x,Pr100071,0,0
U117704,12,13,21,Product101,windows,Product101,7,5
U117706,5,7,9,Pr100200,windows,Pr100200,4,1
U117707,0,0,21,Product101,windows,Product101,0,0
U117708,1,1,21,Pr100762,windows,Pr100762,1,0
U117709,1,1,6,Pr100840,windows,Pr100840,1,0
U117710,1,1,6,Pr100145,windows,Pr100145,1,0
U117711,3,3,6,Pr103445,windows,Pr103445,1,2
U117712,1,4,21,Pr101289,windows,Pr101289,1,0
U117713,2,3,10,Pr100017,android,Pr100017,2,0
U117714,1,1,6,Pr100428,windows,Pr100428,1,0
U117715,1,1,6,Pr100017,android,Pr100017,1,0
U117716,1,3,16,Pr101249,android,Pr101249,2,0
U117717,1,1,21,Pr100694,windows,Pr100872,1,0
U117718,5,5,6,Pr100872,windows,Pr100872,4,1
U117719,2,3,20,Pr100010,android,Product101,2,0
U117720,1,1,6,Pr100428,windows,Pr100428,1,0
U117721,1,1,6,Pr100192,android,Pr100192,1,0
U117722,2,2,6,Product101,windows,Product101,2,0
U117723,1,3,21,Product101,windows,Product101,0,1
U117724,1,1,6,Pr100424,mac os x,Pr100424,1,0
U117725,1,1,6,Pr100901,windows,Pr100901,1,0
U117726,1,1,21,Pr100145,windows,Pr100145,1,0
U117727,1,1,6,Pr100010,android,Pr100010,1,0
U117728,1,14,13,Pr106123,windows,Product101,1,0
U117730,1,1,21,Pr100010,windows,Product101,1,0
U117731,1,1,6,Product101,windows,Product101,1,0
U117733,3,3,18,Pr100612,android,Pr102009,1,2
U117734,0,1,21,Product101,rare,Product101,0,0
U117735,0,3,21,Pr100073,android,Pr100172,3,0
U117736,2,2,6,Product101,windows,Product101,1,1
U117737,2,10,21,Pr102864,windows,Product101,3,0
U117738,0,3,21,Pr101013,windows,Pr101013,0,0
U117739,4,4,21,Product101,windows,Product101,0,4
U117740,0,0,15,Product101,windows,Product101,0,0
U117741,1,1,6,Pr100428,windows,Pr100428,1,0
U117742,1,1,6,Product101,windows,Product101,0,1
U117743,19,20,21,Product101,windows,Product101,7,12
U117744,1,2,21,Pr100428,windows,Pr100428,2,0
U117745,4,7,7,Pr100431,android,Pr100431,7,0
U117746,2,8,21,Pr100141,windows,Pr100357,1,2
U117747,1,1,21,Pr100428,windows,Pr100428,1,0
U117748,1,1,6,Product101,windows,Pr100428,0,1
U117749,4,4,21,Pr100850,windows,Pr100850,4,0
U117750,3,4,21,Pr100428,windows,Pr100428,3,1
U117751,1,3,14,Product101,windows,Product101,0,1
U117752,2,2,6,Pr100850,windows,Pr100850,2,0
U117753,1,1,6,Product101,windows,Product101,1,0
U117754,1,1,6,Pr100010,android,Pr100010,1,0
U117755,1,1,6,Pr100003,windows,Pr100003,1,0
U117756,2,2,6,Pr100430,android,Pr100430,2,0
U117757,7,46,21,Pr100199,windows,Product101,8,4
U117759,1,5,21,Pr100428,windows,Pr100428,1,1
U117760,0,0,21,Product101,windows,Product101,0,0
U117761,1,1,6,Product101,android,Pr100017,0,1
U117762,51,51,21,Pr100281,windows,Product101,8,43
U117763,1,1,6,Product101,rare,Pr100102,0,1
U117764,1,1,6,Product101,windows,Pr100428,0,1
U117765,2,5,21,Pr100762,windows,Product101,1,1
U117766,2,9,21,Product101,android,Product101,1,1
U117767,1,5,21,Product101,rare,Product101,1,0
U117768,3,4,7,Pr100080,windows,Pr100080,2,2
U117769,1,1,21,Pr100587,android,Pr100587,1,0
U117770,3,3,6,Pr100631,rare,Pr100631,1,2
U117771,2,2,21,Product101,windows,Pr100654,0,2
U117772,1,1,6,Pr100339,windows,Pr100339,1,0
U117773,0,0,20,Product101,android,Pr100102,0,0
U117774,1,11,21,Product101,android,Product101,3,0
U117775,1,32,6431,Pr101042,mac os x,Product101,7,1
U117776,1,3,7,Pr101024,android,Pr101024,3,0
U117778,8,8,21,Pr100102,windows,Pr100102,2,6
U117779,6,6,21,Pr100166,windows,Product101,2,4
U117780,1,2,20,Pr100369,windows,Pr101107,1,0
U117781,1,58,2709,Product101,windows,Product101,1,0
U117782,2,2,18,Product101,mac os x,Pr100146,0,2
U117783,3,3,6,Pr100017,android,Product101,2,1
U117784,4,4,6,Pr101047,windows,Pr101047,3,1
U117785,4,38,21,Product101,windows,Product101,12,1
U117786,0,0,21,Product101,windows,Product101,0,0
U117787,3,3,6,Pr100266,android,Pr100266,3,0
U117789,2,75,21,Product101,rare,Product101,1,1
U117790,11,25,21,Pr101053,windows,Pr101053,16,0
U117791,0,4,16,Pr100424,windows,Product101,2,0
U117792,6,8,14,Pr100204,windows,Product101,1,5
U117793,0,5,21,Pr100949,windows,Pr100949,3,0
U117794,3,3,6,Product101,android,Pr100102,0,3
U117795,1,1,6,Pr100099,windows,Pr100099,1,0
U117796,10,10,6,Pr100275,android,Product101,4,6
U117797,1,10,21,Product101,windows,Product101,1,0
U117798,1,1,6,Pr100010,rare,Pr100010,1,0
U117799,1,2,7,Pr100424,android,Pr100424,2,0
U117800,0,1,10,Pr100060,mac os x,Pr100060,0,0
U117801,1,1,6,Product101,mac os x,Pr100378,0,1
U117802,1,1,6,Pr100909,android,Pr100909,1,0
U117803,1,4,21,Pr103055,windows,Pr103055,0,1
U117804,0,3,11,Product101,mac os x,Product101,0,0
U117805,0,0,19,Product101,mac os x,Pr100924,0,0
U117806,2,3,21,Pr100612,android,Pr101814,2,1
U117807,3,27,21,Product101,android,Product101,4,2
U117808,5,5,6,Pr100073,android,Pr100073,2,3
U117809,0,8,21,Pr100682,windows,Pr100682,0,0
U117810,2,2,20,Pr100014,windows,Pr100450,1,1
U117812,1,1,21,Product101,android,Product101,1,0
U117813,4,5,21,Product101,rare,Product101,1,4
U117814,2,2,21,Product101,windows,Pr100084,0,2
U117815,1,3,7,Product101,android,Product101,2,1
U117816,2,2,6,Pr100374,windows,Pr100374,1,1
U117817,1,1,18,Pr101641,android,Pr101641,1,0
U117818,0,26,21,Pr100469,android,Product101,0,0
U117819,0,0,21,Product101,windows,Product101,0,0
U117820,7,7,5161,Product101,mac os x,Product101,3,4
U117821,2,10,21,Pr100850,windows,Pr100850,2,0
U117822,1,2,8205,Pr100073,android,Pr100920,2,0
U117823,4,4,6,Pr100392,windows,Pr100392,2,2
U117824,4,4,20,Pr100386,windows,Product101,2,2
U117825,3,5,9,Pr100097,windows,Pr100097,1,2
U117826,2,180,21,Product101,windows,Product101,9,2
U117827,0,0,21,Product101,windows,Product101,0,0
U117828,23,25,21,Pr100177,mac os x,Product101,8,17
U117829,4,4,19,Pr100050,windows,Pr100872,3,1
U117830,19,20,8485,Pr100036,windows,Pr100036,6,13
U117831,2,2,6,Pr100285,mac os x,Pr100285,2,0
U117832,0,15,21,Product101,android,Product101,4,0
U117833,9,27,5392,Pr102182,windows,Product101,5,5
U117834,3,3,19,Pr100135,windows,Pr100694,1,2
U117835,1,1,6,Pr100197,windows,Pr100197,1,0
U117836,1,4,14,Pr104810,rare,Pr104810,1,0
U117837,2,2,21,Pr100359,windows,Pr100359,1,1
U117838,5,5,21,Pr100176,windows,Pr101505,1,4
U117839,17,17,21,Product101,android,Product101,6,11
U117840,1,1,20,Pr100017,android,Pr100378,1,0
U117841,0,0,0,Product101,windows,Product101,0,0
U117842,2,6,12,Pr101468,windows,Pr101468,1,1
U117844,1,5,21,Pr102030,windows,Product101,2,1
U117846,6,93,21,Product101,windows,Product101,1,5
U117847,3,3,21,Pr100345,windows,Pr100345,1,2
U117848,0,3,14,Pr103406,android,Pr103406,0,0
U117849,1,1,6,Pr100084,rare,Pr100084,1,0
U117850,5,6,8,Pr100244,windows,Pr100244,4,1
U117851,3,3,19,Product101,android,Product101,1,2
U117852,1,1,6,Pr100166,rare,Pr100166,1,0
U117853,3,8,12,Pr102997,mac os x,Product101,0,3
U117854,1,1,21,Pr100200,windows,Pr100200,1,0
U117855,2,2,6,Product101,windows,Product101,1,1
U117856,2,5,21,Pr102635,windows,Pr102635,1,1
U117857,1,5,19,Product101,android,Product101,1,0
U117858,6,6,21,Product101,windows,Product101,2,4
U117859,34,34,21,Product101,android,Product101,12,22
U117860,2,12,18,Pr101494,windows,Product101,8,2
U117861,2,2,21,Pr100566,rare,Pr100662,2,0
U117862,1,1,6,Pr100073,android,Pr100073,1,0
U117863,1,2,14,Pr102519,android,Pr102519,1,0
U117864,2,24,21,Pr105333,windows,Product101,1,1
U117865,6,6,6,Pr100375,windows,Pr100375,2,4
U117866,2,2,6,Pr100087,windows,Pr100087,1,1
U117867,2,2,6,Pr100612,android,Pr100612,2,0
U117868,42,42,21,Product101,android,Product101,14,28
U117869,2,6,13,Pr101476,windows,Pr101476,1,1
U117870,0,0,21,Product101,windows,Product101,0,0
U117871,3,3,21,Pr101216,windows,Pr101216,1,2
U117872,2,86,6521,Product101,windows,Product101,1,1
U117873,1,1,21,Pr100612,windows,Product101,1,0
U117874,10,10,21,Pr100593,windows,Pr100593,3,7
U117875,1,1,21,Pr100073,android,Product101,1,0
U117876,8,8,6,Pr100017,android,Pr100017,4,4
U117877,1,3,7,Pr100453,windows,Pr100453,2,0
U117878,1,6,21,Product101,windows,Product101,3,0
U117879,2,14,5604,Pr100833,windows,Product101,1,1
U117880,1,19,21,Product101,mac os x,Product101,1,0
U117881,1,6,21,Pr101445,windows,Pr101445,1,0
U117882,0,3,7,Pr102057,windows,Pr102057,1,0
U117883,0,34,21,Pr107558,android,Product101,12,0
U117884,0,5,16,Product101,windows,Product101,1,0
U117885,0,14,1958,Product101,windows,Product101,9,0
U117886,0,7,21,Product101,android,Product101,2,0
U117887,0,31,21,Product101,mac os x,Product101,10,0
U117888,0,12,21,Pr102997,windows,Pr102997,3,0
U117889,0,3,15,Pr100942,windows,Pr100942,0,0
U117890,0,9,21,Product101,mac os x,Product101,3,0
U117891,0,1,7,Pr100505,windows,Pr100505,1,0
U117892,0,2,21,Pr100200,mac os x,Pr100737,2,0
U117893,0,14,21,Product101,windows,Product101,3,0
U117894,0,1,7,Pr101051,android,Pr101051,1,0
U117895,0,12,1683,Product101,android,Product101,5,0
U117896,0,21,21,Pr101800,windows,Pr101800,7,0
U117897,0,32,21,Pr108268,android,Product101,6,0
U117898,0,0,19,Product101,android,Product101,0,0
U117899,0,2,13,Pr100788,windows,Pr100788,1,0
U117900,0,1,7,Product101,windows,Pr100202,0,0
U117901,0,1,7,Pr100166,mac os x,Pr100166,1,0
U117902,0,3,21,Pr100102,android,Pr100102,1,0
U117903,0,1,7,Pr101314,mac os x,Pr101314,1,0
U117904,0,6,10,Product101,mac os x,Product101,5,0
U117905,0,0,21,Product101,windows,Product101,0,0
U117906,0,6,12,Product101,windows,Product101,3,0
U117908,0,3,7,Pr100121,windows,Pr100121,2,0
U117909,0,1,21,Product101,windows,Product101,0,0
U117911,0,0,21,Product101,windows,Product101,0,0
U117912,0,2,7,Pr100102,rare,Pr100102,1,0
U117913,0,10,21,Pr100885,windows,Product101,3,0
U117914,0,1,21,Product101,android,Pr100788,0,0
U117915,0,5,21,Pr100283,mac os x,Product101,1,0
U117916,0,10,21,Product101,android,Product101,6,0
U117917,0,4,7,Pr100388,android,Pr100388,4,0
U117918,0,2,20,Pr100113,windows,Pr100113,1,0
U117919,0,1,7,Pr100014,mac os x,Pr100014,1,0
U117920,0,2,21,Pr100707,windows,Pr100707,1,0
U117921,0,1,21,Pr100612,android,Product101,1,0
U117922,0,4,7,Product101,windows,Product101,0,0
U117923,0,4,21,Product101,rare,Product101,1,0
U117924,0,19,21,Pr107623,windows,Pr107623,2,0
U117925,0,36,5501,Product101,windows,Product101,7,0
U117926,0,2,7,Pr100945,android,Pr100945,1,0
U117927,0,15,21,Pr100822,windows,Pr101032,0,0
U117928,0,1,7,Pr100612,android,Pr100612,1,0
U117929,0,1,7,Pr100052,windows,Pr100052,1,0
U117930,0,5,7,Pr102519,android,Pr102519,3,0
U117931,0,4,7,Pr100020,windows,Product101,1,0
U117932,0,1,20,Pr100109,windows,Pr100109,1,0
U117933,0,3,7,Pr100178,windows,Pr100178,1,0
U117934,0,35,21,Pr106646,mac os x,Product101,0,0
U117935,0,2,21,Pr100673,rare,Pr100673,1,0
U117936,0,2,5046,Product101,windows,Product101,0,0
U117937,0,5,21,Pr101702,android,Pr101702,1,0
U117939,0,81,8452,Pr107706,android,Product101,27,0
U117940,0,5,21,Pr100758,rare,Product101,3,0
U117941,0,3,21,Pr100036,windows,Pr100036,0,0
U117942,0,11,21,Pr100085,windows,Pr100103,2,0
U117943,0,1,7,Product101,windows,Pr101003,0,0
U117944,0,31,21,Pr102890,android,Pr107931,13,0
U117945,0,0,21,Product101,android,Pr100862,0,0
U117946,0,1,7,Pr100060,windows,Pr100060,1,0
U117947,0,1,7,Pr101352,rare,Pr101352,1,0
U117948,0,37,21,Product101,windows,Product101,7,0
U117949,0,1,7,Product101,windows,Pr100166,0,0
U117950,0,1,7,Pr100593,windows,Pr100593,1,0
U117951,0,26,21,Pr100558,windows,Pr100558,6,0
U117952,0,18,21,Pr101957,mac os x,Product101,7,0
U117953,0,16,21,Product101,windows,Product101,1,0
U117955,0,1,7,Pr100070,windows,Pr100070,1,0
U117956,0,1,20,Pr100654,windows,Pr100654,1,0
U117957,0,0,0,Product101,windows,Product101,0,0
U117959,0,8,21,Product101,windows,Product101,1,0
U117960,0,3,7,Pr100283,mac os x,Pr100283,1,0
U117961,0,18,21,Product101,windows,Product101,3,0
U117962,0,64,21,Product101,windows,Product101,3,0
U117963,0,1,7,Product101,android,Pr100102,0,0
U117964,0,2,7,Pr100200,windows,Pr100200,1,0
U117965,0,3,7,Pr100945,android,Pr100945,1,0
U117966,0,3,20,Pr100111,windows,Pr100366,1,0
U117967,0,7,21,Pr100341,windows,Product101,1,0
U117968,0,5,21,Pr101478,windows,Pr101478,1,0
U117969,0,36,21,Pr104034,android,Product101,0,0
U117970,0,6,11,Pr101181,windows,Pr101181,3,0
U117971,0,0,21,Product101,windows,Product101,0,0
U117972,0,0,0,Product101,windows,Product101,0,0
U117974,0,1,7,Product101,android,Pr100187,0,0
U117976,0,2,7,Pr100037,mac os x,Pr100037,2,0
U117977,0,0,0,Product101,windows,Product101,0,0
U117978,0,9,21,Pr100263,rare,Pr100312,2,0
U117979,0,2,7,Pr101029,rare,Pr101029,1,0
U117980,0,4,19,Pr100083,mac os x,Product101,1,0
U117981,0,1,7,Pr100073,android,Pr100073,1,0
U117982,0,2,20,Pr100540,mac os x,Product101,2,0
U117983,0,4,21,Pr100102,android,Pr100102,3,0
U117984,0,3,10,Product101,android,Product101,0,0
U117985,0,14,7,Product101,android,Product101,5,0
U117986,0,1,20,Pr100612,android,Pr100895,1,0
U117987,0,1,7,Pr101249,android,Pr101249,1,0
U117988,0,1,19,Pr100003,windows,Product101,1,0
U117989,0,2,21,Pr100028,windows,Pr100028,2,0
U117990,0,47,21,Pr106486,rare,Product101,3,0
U117991,0,12,5747,Pr101045,windows,Product101,6,0
U117992,0,2,7,Pr100222,mac os x,Pr100222,2,0
U117993,0,2,7,Pr100788,android,Pr100788,1,0
U117994,0,3,21,Product101,windows,Pr100591,0,0
U117995,0,7,7,Pr100066,android,Pr100066,4,0
U117996,0,5,7,Pr100150,windows,Pr100150,4,0
U117997,0,5,21,Pr100321,windows,Pr102001,3,0
U117998,0,4,21,Product101,android,Product101,3,0
U117999,0,2,7,Pr100945,android,Pr100945,2,0
U118000,0,1,20,Pr102519,android,Pr102519,1,0
U118001,0,21,21,Product101,windows,Product101,5,0
U118002,0,12,21,Pr100945,android,Product101,4,0
U118003,0,3,7,Product101,android,Product101,2,0
U118004,0,0,21,Product101,rare,Pr100748,0,0
U118005,0,1,21,Pr100694,android,Pr100694,1,0
U118006,0,7,7,Pr100200,windows,Pr100200,1,0
U118007,0,0,21,Product101,mac os x,Pr100378,0,0
U118008,0,6,21,Pr100974,android,Pr100974,3,0
U118009,0,4,21,Pr100017,windows,Pr100017,2,0
U118010,0,1,7,Pr100945,android,Pr100945,1,0
U118011,0,7,21,Pr100390,windows,Product101,2,0
U118012,0,3,7,Pr101258,android,Pr101258,1,0
U118013,0,1,7,Pr101964,android,Pr101964,1,0
U118014,0,24,21,Product101,windows,Product101,15,0
U118015,0,1,21,Pr101340,windows,Pr101463,0,0
U118016,0,39,21,Product101,windows,Product101,1,0
U118017,0,6,7,Product101,windows,Product101,5,0
U118018,0,0,0,Product101,windows,Product101,0,0
U118019,0,1,7,Pr100453,windows,Pr100453,1,0
U118020,0,2,7,Pr100147,windows,Product101,1,0
U118021,0,9,7,Pr100656,android,Product101,6,0
U118022,0,11,21,Pr100279,rare,Product101,1,0
U118023,0,6,21,Pr100017,windows,Product101,1,0
U118024,0,4,21,Pr100549,mac os x,Product101,2,0
U118025,0,1,21,Product101,rare,Product101,1,0
U118026,0,4,21,Pr101180,windows,Product101,2,0
U118027,0,35,1643,Product101,windows,Product101,8,0
U118028,0,1,7,Product101,android,Pr100280,0,0
U118029,0,4,7,Pr100243,mac os x,Pr100243,1,0
U118030,0,23,21,Product101,windows,Product101,5,0
U118031,0,9,21,Pr101421,windows,Pr101421,1,0
U118032,0,1,20,Product101,android,Pr101287,0,0
U118033,0,1,7,Pr100431,windows,Pr100431,1,0
U118034,0,15,21,Pr100469,android,Pr100469,1,0
U118035,0,39,21,Product101,windows,Product101,4,0
U118036,0,10,21,Pr100102,android,Product101,3,0
U118037,0,18,7,Pr100363,android,Pr100363,4,0
U118038,0,9,18,Product101,windows,Product101,1,0
U118039,0,1,7,Pr100003,android,Pr100003,1,0
U118040,0,10,21,Product101,mac os x,Product101,6,0
U118041,0,15,7,Product101,windows,Product101,1,0
U118042,0,12,21,Pr100540,mac os x,Product101,0,0
U118043,0,106,21,Product101,windows,Product101,6,0
U118044,0,2,7,Pr100406,windows,Pr100406,1,0
U118045,0,6,4686,Pr100991,mac os x,Pr100991,1,0
U118046,0,5,21,Pr100017,windows,Pr100017,2,0
U118047,0,1,7,Product101,windows,Pr100257,0,0
U118048,0,18,21,Product101,windows,Product101,0,0
U118049,0,2,7,Pr100142,windows,Pr100142,2,0
U118050,0,1,21,Pr100073,android,Pr100073,1,0
U118051,0,18,21,Product101,windows,Product101,2,0
U118052,0,1,7,Pr100073,android,Pr100073,1,0
U118053,0,4,21,Pr100579,windows,Pr100579,1,0
U118054,0,4,21,Pr100141,windows,Pr109313,1,0
U118056,0,0,20,Product101,android,Pr100895,0,0
U118057,0,7,21,Pr100453,windows,Pr100453,0,0
U118058,0,7,7,Pr100102,android,Pr100102,2,0
U118059,0,3,21,Pr100481,windows,Pr100481,2,0
U118060,0,6,7,Pr101452,windows,Pr101452,3,0
U118061,0,8,21,Pr100417,windows,Pr100479,2,0
U118062,0,34,21,Product101,android,Product101,16,0
U118063,0,1,7,Product101,mac os x,Product101,0,0
U118064,0,35,21,Pr101667,windows,Product101,1,0
U118065,0,5,18,Pr100933,android,Pr100933,3,0
U118066,0,16,7,Pr100102,windows,Pr100102,2,0
U118067,0,54,21,Pr101030,rare,Product101,19,0
U118068,0,2,10,Pr100769,windows,Pr100769,0,0
U118069,0,2,21,Pr100945,windows,Pr102804,1,0
U118070,0,13,21,Pr100020,windows,Pr100054,1,0
U118071,0,9,21,Pr100024,windows,Product101,0,0
U118072,0,5,15,Pr101210,android,Product101,2,0
U118073,0,4,16,Product101,windows,Product101,4,0
U118075,0,1,7,Pr100457,windows,Pr100457,1,0
U118076,0,4,21,Product101,windows,Product101,2,0
U118077,0,2,7,Pr100362,rare,Pr100362,1,0
U118078,0,0,0,Product101,windows,Product101,0,0
U118079,0,4,21,Pr100312,mac os x,Pr100312,1,0
U118080,0,1,21,Pr100109,android,Pr100109,1,0
U118081,0,1,7,Pr100064,windows,Pr100064,1,0
U118082,0,2,7,Pr100050,android,Pr100050,2,0
U118083,0,5,7,Product101,mac os x,Pr100017,0,0
U118084,0,16,21,Product101,windows,Product101,9,0
U118085,0,6,13,Pr101188,windows,Pr101188,1,0
U118086,0,3,7,Pr101624,windows,Pr101624,1,0
U118087,0,1,21,Pr102028,android,Pr102028,1,0
U118088,0,3,21,Pr100630,android,Pr100630,1,0
U118089,0,5,21,Pr100017,windows,Pr100166,0,0
U118091,0,5,21,Pr100102,android,Pr100102,2,0
U118092,0,59,7394,Product101,windows,Product101,2,0
U118093,0,4,8,Pr100321,windows,Pr100321,1,0
U118094,0,5,21,Pr100209,windows,Product101,1,0
U118096,0,1,7,Pr100357,android,Pr100357,1,0
U118097,0,10,21,Pr100444,windows,Pr100444,1,0
U118098,0,8,7,Pr100102,android,Pr100102,3,0
U118099,0,4,7,Pr100023,mac os x,Pr100023,2,0
U118100,0,2,7,Pr100130,windows,Pr100130,1,0
U118101,0,2,20,Pr100885,windows,Product101,0,0
U118102,0,6,7,Pr100102,android,Pr100102,2,0
U118103,0,2,7,Pr100041,windows,Pr100041,1,0
U118104,0,1,7,Pr102519,android,Pr102519,1,0
U118105,0,7,21,Pr101013,windows,Pr101013,2,0
U118107,0,6,11,Pr100918,windows,Pr100918,2,0
U118108,0,1,7,Product101,windows,Pr100023,0,0
U118109,0,1,21,Pr100663,windows,Pr100663,1,0
U118110,0,2,15,Pr100166,windows,Pr100166,2,0
U118111,0,58,21,Product101,windows,Product101,17,0
U118112,0,12,21,Pr100086,windows,Pr100436,2,0
U118113,0,4,11,Pr101640,windows,Pr101640,0,0
U118114,0,1,7,Pr100503,windows,Pr100503,1,0
U118115,0,11,21,Pr100223,windows,Pr100223,1,0
U118116,0,2,7,Pr100403,windows,Pr100403,2,0
U118117,0,2,21,Pr100945,android,Pr100945,1,0
U118118,0,34,21,Product101,windows,Product101,2,0
U118119,0,34,21,Product101,windows,Product101,1,0
U118120,0,1,7,Product101,mac os x,Pr101472,0,0
U118121,0,12,9,Pr100595,android,Pr100595,2,0
U118122,0,3,21,Pr100017,android,Pr100018,1,0
U118123,0,4,7,Pr101715,windows,Pr101715,3,0
U118124,0,18,21,Pr100390,windows,Product101,7,0
U118125,0,2,7,Pr100594,windows,Pr100594,1,0
U118127,0,3,21,Pr100102,android,Pr100102,1,0
U118128,0,1,18,Pr100613,android,Product101,1,0
U118129,0,2,13,Pr100506,windows,Pr100506,1,0
U118130,0,9,7,Product101,android,Pr100102,0,0
U118131,0,26,21,Product101,windows,Product101,1,0
U118132,0,14,21,Pr100166,windows,Pr100390,4,0
U118133,0,20,13,Product101,windows,Product101,2,0
U118134,0,1,7,Product101,android,Pr100202,0,0
U118135,0,6,7,Pr100773,rare,Pr100773,5,0
U118136,0,6,21,Pr100017,windows,Pr100017,2,0
U118137,0,3,7,Pr100504,windows,Pr100504,2,0
U118139,0,5,7,Pr103056,windows,Product101,2,0
U118140,0,1,20,Pr102166,windows,Pr102166,1,0
U118142,0,5,21,Pr101879,android,Pr101879,0,0
U118143,0,3,12,Product101,windows,Product101,1,0
U118144,0,2,7,Product101,windows,Product101,1,0
U118145,0,67,21,Product101,rare,Product101,0,0
U118146,0,3,19,Pr100427,windows,Pr101463,1,0
U118147,0,4,7,Product101,windows,Product101,1,0
U118148,0,3,21,Product101,windows,Product101,2,0
U118149,0,20,21,Product101,windows,Product101,2,0
U118150,0,10,21,Pr100876,windows,Pr100876,5,0
U118151,0,1,21,Pr100063,windows,Product101,1,0
U118152,0,11,5405,Pr100045,android,Product101,5,0
U118153,0,18,21,Pr100901,windows,Product101,4,0
