UserID,Signup Date,User Segment
U102159,2015-05-16 09:40:08.515488+00:00,A
U104398,2017-04-16 05:16:19.928891+00:00,C
U126405,2017-10-20 09:42:03.182688+00:00,A
U123440,2018-04-12 11:33:12.975843+00:00,B
U129594,2017-12-03 06:34:10.775833+00:00,A
U100510,2017-05-13 18:54:09.773159+00:00,B
U133604,2018-03-19 06:19:43.843425+00:00,C
U109285,2017-02-02 09:12:40.919282+00:00,C
U134311,2016-12-19 09:31:12.924084+00:00,B
U112511,2018-04-11 13:51:03.534010+00:00,A
U130774,2016-01-21 03:46:27.410525+00:00,B
U109058,2017-06-15 22:09:56.939607+00:00,C
U104406,2017-10-18 12:46:55.484974+00:00,A
U105405,2016-12-27 10:36:57.679691+00:00,A
U124131,2012-03-23 19:42:01+00:00,A
U109577,2018-02-28 09:38:52.259830+00:00,C
U107234,2018-03-29 09:16:01.904292+00:00,A
U132949,2018-03-10 22:24:10.063192+00:00,B
U109959,2018-02-06 09:36:32.764838+00:00,B
U124856,2015-08-23 04:26:30.726992+00:00,B
U133714,2018-02-08 22:39:37.124478+00:00,C
U126113,2016-08-31 13:55:19.415868+00:00,C
U107499,2018-03-10 08:21:23.407162+00:00,C
U123483,2017-09-14 17:11:05.678051+00:00,C
U123099,2018-03-19 06:20:45.528818+00:00,B
U104085,2016-09-22 11:15:22.659404+00:00,C
U110328,2018-03-16 13:29:02.214173+00:00,B
U103150,2018-03-23 22:46:23.144833+00:00,C
U134593,2017-05-01 12:10:30.236273+00:00,A
U134355,2017-08-14 12:57:13.831100+00:00,A
U115008,2018-02-24 06:50:46.600047+00:00,B
U112042,2017-10-02 16:19:36.471341+00:00,B
U119990,2018-01-11 08:11:10.077265+00:00,C
U101538,2017-10-18 16:34:36.755108+00:00,C
U103307,2014-02-07 06:35:57+00:00,B
U123031,2017-12-12 08:09:44.286797+00:00,B
U100377,2016-07-20 14:16:08.138037+00:00,A
U132645,2017-12-17 07:48:10.160981+00:00,B
U116289,2013-06-24 13:23:57+00:00,B
U120896,2018-04-02 04:11:12.497797+00:00,B
U110289,2018-03-29 16:36:33.212675+00:00,B
U108222,2017-10-04 04:17:28.943316+00:00,B
U122232,2018-03-01 16:37:50.566985+00:00,B
U111315,2017-01-11 12:33:09.233777+00:00,C
U124232,2018-03-07 14:25:40.992539+00:00,C
U103245,2015-12-09 11:37:39.003403+00:00,C
U110072,2018-03-23 03:26:01.302818+00:00,B
U106738,2014-01-09 14:53:02+00:00,B
U124595,2017-06-09 17:59:16.341307+00:00,A
U121671,2017-07-14 15:21:12.088742+00:00,A
U106731,2016-02-01 21:50:10.581016+00:00,C
U102075,2014-03-02 19:15:06+00:00,B
U100969,2017-05-29 16:39:00.634101+00:00,C
U105372,2018-03-12 21:53:52.462915+00:00,C
U134457,2018-02-28 10:19:51.767521+00:00,A
U101469,2015-05-08 15:30:02.213750+00:00,C
U126665,2017-10-13 06:32:12.071807+00:00,C
U117380,2018-03-10 10:36:03.737138+00:00,C
U134760,2018-02-26 14:02:03.467845+00:00,B
U120462,2015-11-07 19:28:01.100811+00:00,C
U122640,2017-05-31 16:10:34.218203+00:00,C
U114630,2016-11-20 05:44:10.150699+00:00,B
U113775,2018-01-25 04:34:00.535501+00:00,C
U130900,2015-10-31 09:05:37.063327+00:00,C
U127855,2018-03-17 05:59:17.597679+00:00,A
U125716,2018-03-15 15:49:35.621688+00:00,B
U122025,2018-04-07 15:45:20.593868+00:00,C
U129595,2014-12-03 06:09:14+00:00,C
U106956,2018-02-11 06:12:10.154412+00:00,A
U106174,2018-03-24 10:01:46.373803+00:00,B
U117098,2018-04-09 21:24:59.131941+00:00,B
U106422,2017-02-23 03:28:04.605580+00:00,C
U127738,2017-12-19 07:47:37.436526+00:00,A
U121132,2017-12-24 19:12:46.273689+00:00,C
U136842,2017-10-13 05:33:14.788512+00:00,B
U113390,2017-07-04 20:06:20.908091+00:00,A
U109027,2014-11-19 05:35:03+00:00,B
U107958,2017-05-21 14:42:33.299290+00:00,A
U111668,2018-02-23 15:07:26.508067+00:00,C
U109032,2016-09-05 10:34:31.833888+00:00,C
U132508,2016-07-16 14:28:22.148252+00:00,C
U114782,2012-09-03 05:12:21+00:00,C
U119301,2018-04-03 05:05:10.321676+00:00,A
U111954,2017-04-22 18:19:15.367582+00:00,C
U118913,2018-03-31 10:17:03.788627+00:00,B
U103405,2017-09-20 22:36:03.734969+00:00,B
U107577,2018-05-05 14:31:04.157564+00:00,A
U102171,2017-04-24 05:16:50.129704+00:00,B
U130090,2018-04-08 08:43:10.690889+00:00,B
U126213,2018-02-16 16:51:28.306342+00:00,C
U107561,2017-12-31 12:22:39.831362+00:00,A
U131757,2015-03-16 03:27:25.735879+00:00,B
U124109,2017-09-05 18:13:08.667370+00:00,B
U109192,2017-12-19 07:55:02.339957+00:00,B
U101196,2015-09-21 06:59:53.373859+00:00,C
U112098,2018-02-27 18:29:34.257923+00:00,A
U114389,2016-03-30 08:13:14.613107+00:00,B
U105702,2018-03-06 14:08:28.461204+00:00,B
U128388,2012-09-01 14:06:11+00:00,C
U115980,2017-08-13 11:18:05.933663+00:00,B
U113245,2018-03-09 15:48:17.258002+00:00,C
U102271,2016-06-13 07:02:19.067857+00:00,C
U120302,2018-04-13 19:40:27.902745+00:00,A
U120845,2017-05-09 10:22:12.706229+00:00,B
U135699,2017-09-05 23:41:29.734463+00:00,B
U132208,2017-10-10 15:32:59.891773+00:00,B
U124988,2018-02-17 05:21:22.013014+00:00,C
U105955,2017-05-17 03:33:32.908625+00:00,C
U102239,2018-02-28 07:56:12.049513+00:00,B
U112745,2016-05-04 15:50:49.148701+00:00,B
U131809,2018-04-03 22:25:36.064854+00:00,B
U122514,2016-11-20 15:22:37.646456+00:00,A
U103282,2017-08-23 18:32:54.784700+00:00,B
U126991,2016-07-07 08:26:26.649323+00:00,C
U116351,2018-01-19 12:17:02.527841+00:00,B
U126433,2013-08-12 09:31:29+00:00,B
U128355,2017-06-14 13:31:08.597819+00:00,C
U112577,2017-09-05 10:06:55.925201+00:00,B
U101344,2015-03-18 04:45:29.380605+00:00,C
U120123,2016-03-25 18:03:35.184547+00:00,A
U133443,2018-04-05 16:12:22.126239+00:00,A
U115780,2018-04-10 14:39:57.966899+00:00,B
U128763,2016-07-24 02:25:13.467856+00:00,C
U122032,2018-02-09 05:22:19.091252+00:00,C
U113561,2018-03-18 08:42:30.244496+00:00,A
U131446,2018-04-04 12:25:52.925841+00:00,C
U121364,2018-01-12 18:53:23.355906+00:00,B
U103190,2017-05-20 06:20:47.940211+00:00,B
U123321,2018-03-23 08:56:55.654959+00:00,B
U124461,2018-01-23 07:46:04.468818+00:00,B
U114432,2015-04-03 15:36:34.616409+00:00,B
U120874,2018-04-04 18:49:39.199998+00:00,B
U105771,2018-02-11 03:08:49.603915+00:00,A
U116680,2017-04-24 13:42:21.784862+00:00,B
U121300,2018-03-17 12:34:00.981332+00:00,C
U125465,2018-03-09 18:50:34.449340+00:00,A
U102824,2018-03-27 04:22:07.921644+00:00,B
U125214,2016-07-03 20:15:26.759535+00:00,B
U113824,2018-03-24 13:38:37.146248+00:00,C
U125825,2014-09-14 08:39:37+00:00,B
U129335,2013-08-03 12:35:06+00:00,C
U105767,2017-12-18 03:45:01.312652+00:00,A
U123965,2013-12-21 04:16:51+00:00,C
U101558,2018-03-16 17:48:34.285563+00:00,C
U120509,2017-10-09 10:36:03.786529+00:00,A
U113161,2018-02-20 17:23:04.128911+00:00,B
U114961,2018-03-05 05:15:37.085775+00:00,C
U133030,2018-03-29 16:46:32.797113+00:00,C
U104484,2017-11-18 14:27:41.790392+00:00,C
U132853,2013-03-08 17:37:50+00:00,A
U127317,2018-04-02 19:37:37.834135+00:00,A
U112194,2017-01-26 05:16:14.061530+00:00,C
U123359,2016-11-23 07:02:19.861004+00:00,B
U125288,2017-10-18 19:38:40.234586+00:00,C
U134999,2016-04-26 11:26:36.843091+00:00,A
U119494,2016-08-03 18:56:57.874326+00:00,B
U117471,2017-06-06 12:38:06.801910+00:00,C
U129087,2018-03-07 13:37:59.133084+00:00,C
U124916,2017-10-13 18:09:11.050042+00:00,B
U109833,2018-03-19 02:08:33.609636+00:00,B
U112422,2017-10-14 13:58:56.613888+00:00,C
U127342,2017-11-14 04:34:04.817809+00:00,C
U109831,2016-03-22 10:08:10.538162+00:00,A
U131111,2017-06-06 13:23:11.844899+00:00,B
U105328,2018-03-17 08:04:53.491314+00:00,B
U103202,2015-01-01 14:15:25+00:00,A
U110656,2017-02-13 06:08:47.033715+00:00,C
U106686,2018-03-27 18:18:22.731852+00:00,C
U128381,2018-04-08 17:42:21.597687+00:00,C
U117061,2018-04-03 17:55:19.980771+00:00,C
U107123,2016-10-27 15:44:01.090106+00:00,B
U130839,2017-09-02 20:17:25.697685+00:00,A
U111177,2017-11-18 11:58:25.066262+00:00,B
U120025,2016-02-26 16:33:51.334636+00:00,C
U103418,2018-04-05 05:25:01.375976+00:00,C
U105477,2018-04-10 02:39:03.898045+00:00,B
U133541,2018-01-10 11:35:05.143101+00:00,B
U115280,2018-03-09 04:31:07.710632+00:00,B
U114425,2018-03-31 09:37:20.667737+00:00,B
U110481,2018-03-15 11:11:41.460987+00:00,C
U114348,2016-05-27 14:01:12.297130+00:00,C
U115547,2013-04-29 18:29:55+00:00,B
U100929,2018-04-04 14:26:13.837658+00:00,B
U116282,2014-10-13 07:01:26+00:00,C
U129408,2017-12-19 11:31:56.701921+00:00,A
U125486,2016-05-22 04:29:38.010687+00:00,B
U120405,2014-03-26 10:53:29+00:00,B
U109782,2015-11-21 19:46:06.548690+00:00,A
U123323,2016-11-03 11:54:11.264202+00:00,B
U127625,2015-11-23 14:28:00.169794+00:00,C
U118489,2017-05-10 04:45:07.121930+00:00,B
U105656,2017-11-03 14:46:17.456723+00:00,A
U123371,2017-12-29 20:53:15.450766+00:00,A
U115113,2016-09-20 03:39:37.060044+00:00,B
U101445,2018-01-18 11:35:52.935650+00:00,B
U103738,2017-05-24 11:51:00.439236+00:00,B
U134012,2018-02-07 04:08:38.922139+00:00,B
U113565,2018-03-11 16:13:42.877582+00:00,B
U134772,2015-04-16 08:51:07.501859+00:00,B
U132467,2013-04-26 13:56:03+00:00,B
U115710,2018-04-02 08:44:29.848754+00:00,B
U105174,2017-11-27 04:22:06.319864+00:00,B
U109570,2017-05-28 19:10:08.088036+00:00,C
U104285,2018-03-09 23:02:55.428580+00:00,B
U116564,2016-02-25 04:16:58.209548+00:00,B
U111750,2017-01-25 17:03:19.052984+00:00,B
U136163,2018-04-02 13:30:19.515685+00:00,B
U112798,2017-12-03 19:58:29.456698+00:00,A
U119302,2018-03-21 10:05:36.487446+00:00,B
U135864,2018-01-25 14:26:37.047487+00:00,B
U105146,2018-04-02 19:03:48.902851+00:00,C
U136697,2016-11-10 04:33:07.651650+00:00,B
U102514,2016-03-09 00:14:46.250638+00:00,B
U116385,2014-10-04 14:07:01+00:00,A
U115917,2017-10-27 07:11:24.670852+00:00,B
U112395,2018-03-09 14:03:11.133121+00:00,B
U130713,2013-07-29 05:23:53+00:00,A
U124707,2018-03-16 21:27:17.258158+00:00,C
U101713,2017-12-18 13:55:38.090624+00:00,B
U102295,2012-03-23 20:18:07+00:00,A
U101305,2018-04-09 07:03:14.431402+00:00,C
U121365,2017-06-25 03:55:33.186087+00:00,B
U117571,2016-04-11 12:17:01.407675+00:00,C
U132506,2017-07-02 06:22:07.079929+00:00,B
U115624,2016-07-27 08:10:52.781405+00:00,C
U136343,2018-04-05 08:38:15.707953+00:00,C
U132188,2016-03-10 14:58:40.386228+00:00,B
U109068,2017-09-22 16:29:46.367376+00:00,B
U118224,2014-04-05 11:02:48+00:00,C
U127818,2017-06-22 06:53:38.706331+00:00,A
U101130,2013-09-26 17:53:34+00:00,A
U129262,2018-04-15 13:25:25.313339+00:00,A
U131509,2015-12-17 05:55:19.638827+00:00,C
U102071,2016-07-07 10:00:42.936416+00:00,C
U125615,2016-11-29 08:36:51.301912+00:00,A
U115013,2018-04-12 08:39:57.032934+00:00,B
U126450,2018-03-13 08:45:33.719379+00:00,C
U107109,2015-01-01 11:52:43+00:00,A
U133986,2018-01-08 12:23:55.205677+00:00,A
U102998,2017-11-16 04:07:02.084593+00:00,B
U109151,2018-04-13 18:41:33.848566+00:00,A
U111582,2018-04-09 03:49:26.536479+00:00,A
U123414,2018-03-23 22:57:25.090075+00:00,A
U127294,2016-04-03 15:13:49.166983+00:00,C
U136824,2018-03-23 10:22:24.556254+00:00,A
U128326,2018-04-11 20:41:18.240569+00:00,A
U104420,2017-08-09 19:27:40.802771+00:00,B
U135067,2018-01-10 08:01:11.497596+00:00,B
U111296,2018-02-02 16:48:15.638396+00:00,C
U109905,2018-04-09 10:00:08.536655+00:00,B
U107143,2017-06-11 17:12:47.208516+00:00,B
U112321,2017-03-28 13:26:25.567671+00:00,C
U113944,2018-03-23 09:19:06.189785+00:00,A
U135179,2018-02-23 03:06:47.046659+00:00,A
U122319,2018-02-12 08:09:17.682026+00:00,C
U136194,2017-08-04 11:50:34.507726+00:00,B
U130597,2018-03-30 14:35:14.284595+00:00,C
U113918,2018-03-03 08:32:57.108403+00:00,B
U133348,2016-08-20 19:05:03.721933+00:00,C
U118288,2018-01-25 13:18:28.025627+00:00,B
U102646,2018-02-26 12:12:32.989526+00:00,B
U123704,2018-04-10 14:54:45.896110+00:00,C
U110750,2014-04-20 10:10:10+00:00,A
U121266,2018-01-18 18:11:10.087462+00:00,B
U115859,2018-03-06 05:51:17.385586+00:00,B
U120051,2018-03-01 07:36:47.733737+00:00,A
U125423,2014-03-24 11:23:08+00:00,B
U129213,2018-02-23 06:34:29.126002+00:00,B
U106601,2017-11-19 08:38:47.645723+00:00,B
U123770,2017-12-27 16:06:41.405448+00:00,A
U130656,2018-02-03 12:03:01.977484+00:00,C
U118345,2018-04-13 14:01:57.106277+00:00,A
U107323,2017-11-21 13:48:38.163920+00:00,B
U119531,2016-05-06 12:41:22.600472+00:00,B
U115862,2018-04-10 05:56:05.036429+00:00,B
U127404,2018-02-27 18:10:11.603200+00:00,C
U118471,2017-08-07 15:23:58.379047+00:00,B
U115397,2017-06-11 08:56:59.258063+00:00,C
U117753,2018-03-09 08:24:45.342814+00:00,B
U121156,2015-06-26 13:12:51.185779+00:00,B
U122295,2015-09-22 07:27:45.600089+00:00,C
U116568,2018-03-27 18:43:34.070922+00:00,C
U104798,2017-06-16 02:11:43.024865+00:00,A
U106789,2018-04-15 10:03:56.360470+00:00,C
U131653,2017-11-07 16:00:56.215024+00:00,A
U119905,2017-09-03 19:40:29.174315+00:00,B
U132938,2018-03-27 06:32:58.805341+00:00,B
U122564,2017-08-04 20:23:30.444695+00:00,B
U130627,2018-04-01 16:21:58.676800+00:00,C
U130940,2017-09-21 09:45:47.498192+00:00,C
U129022,2016-12-29 13:21:52.679974+00:00,B
U132224,2013-05-20 18:07:56+00:00,B
U124318,2018-01-04 18:37:13.986000+00:00,A
U120790,2013-06-30 17:12:03+00:00,B
U119056,2016-06-15 18:28:52.736986+00:00,A
U116865,2017-08-22 03:46:32.421488+00:00,A
U128658,2017-02-08 09:35:30.394944+00:00,B
U108089,2018-04-07 19:41:51.997849+00:00,B
U122380,2018-04-04 08:09:54.412189+00:00,B
U130758,2018-03-13 09:11:46.678033+00:00,A
U134501,2018-03-29 08:23:41.683777+00:00,C
U115999,2018-04-03 13:56:45.515985+00:00,C
U112580,2018-02-10 14:15:58.777164+00:00,C
U118579,2018-02-14 11:06:28.365271+00:00,B
U106373,2016-12-31 08:44:03.136346+00:00,C
U134641,2016-11-08 03:22:36.507757+00:00,B
U119561,2018-04-07 03:56:22.595590+00:00,B
U122849,2018-02-08 12:11:03.596823+00:00,C
U119085,2018-01-23 03:24:55.954886+00:00,B
U127901,2018-02-11 10:05:36.496952+00:00,B
U129920,2018-03-25 08:32:14.392722+00:00,B
U134642,2017-08-11 06:00:33.650394+00:00,B
U130563,2018-04-11 13:17:18.432389+00:00,C
U107396,2017-12-15 15:38:28.332350+00:00,C
U107093,2018-03-28 08:11:17.595145+00:00,C
U111090,2018-01-10 14:56:41.605737+00:00,B
U110635,2013-12-17 05:03:08+00:00,C
U117165,2018-01-05 18:01:54.074651+00:00,B
U136552,2018-04-02 05:54:41.298110+00:00,A
U121139,2017-09-22 04:36:50.541491+00:00,C
U129495,2016-06-02 17:39:06.918747+00:00,A
U100166,2018-04-06 06:34:25.035076+00:00,C
U120235,2017-08-04 15:15:55.260523+00:00,B
U122721,2018-01-29 21:34:14.473703+00:00,C
U127383,2018-04-10 13:55:21.756046+00:00,B
U112898,2018-01-19 22:57:28.533749+00:00,B
U131044,2017-05-23 09:49:57.126467+00:00,B
U135838,2015-05-23 09:14:15.590223+00:00,C
U103321,2016-07-08 06:00:33.315968+00:00,A
U102055,2018-01-19 08:38:56.111192+00:00,A
U130140,2017-11-18 13:07:59.303795+00:00,B
U101689,2016-11-11 11:46:44.447763+00:00,B
U126819,2016-07-13 06:15:01.766435+00:00,B
U109671,2018-01-23 12:40:20.310210+00:00,C
U115508,2018-03-21 06:36:59.601567+00:00,A
U110468,2018-03-28 04:00:39.089686+00:00,B
U106707,2014-07-15 12:22:31+00:00,B
U124878,2018-03-09 16:59:10.835004+00:00,A
U120938,2015-08-11 05:01:25.428382+00:00,B
U130109,2018-03-26 09:28:52.529037+00:00,C
U103176,2018-03-15 04:30:35.517875+00:00,A
U114216,2018-02-10 08:21:25.073833+00:00,B
U132453,2015-04-26 09:23:23.731629+00:00,A
U126623,2017-07-31 12:44:52.834510+00:00,B
U131243,2017-05-08 09:00:23.603556+00:00,A
U117138,2013-10-24 09:29:24+00:00,B
U135920,2015-08-28 10:40:29.104932+00:00,C
U108344,2018-04-07 04:39:58.835893+00:00,A
U106996,2017-11-06 11:21:18.521330+00:00,B
U112338,2013-03-24 03:51:58+00:00,B
U103731,2016-11-06 09:38:47.492347+00:00,A
U109132,2018-03-20 08:50:55.607172+00:00,C
U115170,2017-11-29 10:12:05.673616+00:00,B
U115355,2016-11-04 15:29:58.485521+00:00,B
U107056,2015-06-25 16:06:00.476930+00:00,A
U136422,2018-04-06 06:52:28.949385+00:00,C
U115618,2018-03-31 13:54:23.190994+00:00,B
U119766,2017-09-03 00:43:02.276803+00:00,A
U108492,2017-05-30 14:20:05.351766+00:00,C
U113804,2017-09-06 14:46:28.660346+00:00,B
U123380,2017-07-30 12:51:14.557109+00:00,B
U114962,2014-02-04 18:50:39+00:00,B
U135288,2018-04-07 10:41:25.460323+00:00,A
U100209,2017-11-26 19:56:09.839078+00:00,B
U132121,2012-11-07 04:27:59+00:00,A
U133691,2017-12-13 18:05:18.379347+00:00,B
U107735,2017-02-12 19:58:16.693104+00:00,C
U122175,2018-02-16 19:31:59.425079+00:00,A
U120617,2018-04-09 16:43:18.509196+00:00,B
U121562,2018-03-24 09:57:36.604304+00:00,C
U112072,2018-02-02 06:51:30.055713+00:00,C
U128893,2016-06-18 13:43:35.373856+00:00,C
U114952,2018-02-21 19:23:38.258600+00:00,C
U136122,2018-03-29 13:01:24.463356+00:00,B
U118787,2017-10-24 13:11:14.663357+00:00,B
U117996,2018-03-15 15:02:40.359085+00:00,B
U108531,2014-10-16 07:19:35+00:00,B
U136760,2018-03-15 06:46:05.934974+00:00,C
U124397,2015-10-12 06:44:03.643542+00:00,C
U132887,2015-03-07 09:17:57.429860+00:00,B
U109746,2017-10-30 12:28:25.489676+00:00,B
U107963,2018-01-05 15:18:53.302319+00:00,B
U109906,2017-07-12 15:22:57.756156+00:00,C
U131901,2017-01-20 15:44:44.844591+00:00,C
U123706,2017-07-13 15:50:57.352123+00:00,B
U119034,2018-02-07 08:45:56.284819+00:00,A
U132497,2016-10-18 05:17:09.852823+00:00,C
U136475,2018-04-02 22:52:11.177518+00:00,C
U107037,2018-04-05 14:01:07.076645+00:00,C
U102218,2015-10-13 15:58:07.120341+00:00,C
U111693,2017-12-28 18:16:40.879996+00:00,B
U107883,2018-04-03 16:38:07.788459+00:00,C
U123016,2018-04-11 04:08:53.459283+00:00,B
U112845,2016-04-16 13:36:55.527801+00:00,B
U119567,2018-01-30 22:20:41.049119+00:00,B
U119752,2017-07-14 11:01:49.744602+00:00,B
U112449,2017-06-26 19:48:00.255162+00:00,C
U129510,2018-01-27 05:31:47.940982+00:00,B
U113908,2017-05-05 19:30:10.902562+00:00,B
U124372,2015-12-17 11:50:18.138376+00:00,B
U122627,2016-07-29 08:43:30.292160+00:00,C
U102800,2018-02-26 22:20:33.450647+00:00,C
U117554,2018-04-05 10:52:04.250783+00:00,B
U123213,2017-07-16 03:37:53.556006+00:00,B
U128181,2018-02-11 17:16:57.029553+00:00,C
U105436,2018-01-28 15:45:51.153887+00:00,B
U127591,2018-02-09 06:54:02.881999+00:00,B
U133146,2017-09-24 20:31:13.843127+00:00,A
U119405,2017-04-05 17:52:41.039169+00:00,B
U119285,2018-03-21 10:14:40.190992+00:00,B
U122895,2016-12-02 16:13:16.174642+00:00,C
U101837,2018-02-06 15:29:29.324850+00:00,C
U134784,2018-02-02 10:18:45.644225+00:00,B
U124073,2017-09-03 05:39:08.619642+00:00,B
U128967,2017-12-31 14:39:28.471516+00:00,C
U101231,2018-01-29 18:55:47.045888+00:00,B
U130731,2017-10-23 04:36:49.880081+00:00,B
U110266,2018-04-04 12:32:20.752346+00:00,B
U131700,2018-04-02 17:44:00.734345+00:00,B
U126558,2018-03-26 06:49:05.962329+00:00,C
U106518,2018-03-10 11:02:47.680401+00:00,B
U131557,2018-03-29 14:50:50.322857+00:00,B
U122081,2017-06-23 05:23:02.663717+00:00,C
U102823,2017-10-27 04:19:13.052901+00:00,B
U110131,2018-01-15 05:28:14.390620+00:00,C
U136847,2018-04-03 19:06:55.616375+00:00,C
U130530,2018-04-14 00:43:46.324172+00:00,B
U107122,2018-03-31 05:23:19.346958+00:00,A
U135446,2017-12-31 08:21:13.015888+00:00,B
U112981,2018-04-13 03:49:49.752692+00:00,C
U114618,2017-05-15 20:03:33.635034+00:00,B
U123991,2013-06-29 12:09:29+00:00,C
U110989,2017-09-19 13:42:52.778625+00:00,B
U113813,2018-03-21 20:41:29.037839+00:00,C
U110905,2018-04-01 04:45:31.915709+00:00,C
U119576,2015-08-13 04:51:50.932593+00:00,B
U111761,2018-04-14 12:41:45.962222+00:00,B
U123728,2018-03-05 13:41:03.257396+00:00,B
U133309,2017-12-10 05:26:59.523024+00:00,C
U114572,2017-12-30 20:37:13.680668+00:00,C
U134450,2018-04-12 14:07:55.553652+00:00,B
U125489,2015-12-17 02:36:46.839565+00:00,B
U126621,2017-08-22 07:09:52.616723+00:00,B
U117643,2018-03-18 23:13:40.764186+00:00,B
U127856,2018-04-04 18:09:16.288972+00:00,B
U113670,2018-02-13 07:17:32.397613+00:00,C
U132156,2017-02-15 01:36:45.895706+00:00,B
U126287,2018-01-30 15:28:30.586646+00:00,C
U122816,2017-05-24 17:50:16.162059+00:00,C
U126500,2017-09-02 22:49:01.780944+00:00,C
U125756,2017-11-21 20:04:11.697664+00:00,B
U103877,2014-12-10 21:06:03+00:00,B
U118758,2015-03-04 10:28:28.125512+00:00,B
U106170,2018-04-05 21:54:43.356163+00:00,A
U135634,2017-06-27 03:20:12.170239+00:00,B
U113052,2016-12-13 12:33:23.396105+00:00,B
U120909,2018-03-31 11:05:37.528454+00:00,B
U119998,2018-03-01 06:17:26.872405+00:00,A
U133259,2017-09-28 10:42:14.403458+00:00,C
U110524,2018-04-07 20:18:42.982684+00:00,B
U117640,2018-03-09 07:33:23.408037+00:00,A
U120917,2018-02-07 03:06:46.522522+00:00,B
U128542,2015-08-27 12:55:30.251107+00:00,C
U127293,2017-12-04 11:43:52.516365+00:00,C
U110410,2013-07-18 10:28:32+00:00,B
U104988,2017-10-30 06:58:10.876903+00:00,C
U120853,2017-12-26 06:35:18.762014+00:00,B
U131351,2016-09-16 20:36:33.159677+00:00,A
U112970,2012-09-18 07:26:25+00:00,B
U112163,2018-03-13 08:22:41.424746+00:00,B
U104175,2016-05-21 19:21:31.877017+00:00,A
U127382,2018-02-13 22:11:43.450540+00:00,A
U122713,2016-12-21 08:17:49.855128+00:00,C
U116028,2016-08-12 07:21:38.049491+00:00,C
U119652,2017-02-08 11:40:00.505317+00:00,C
U122446,2015-11-23 08:25:34.506923+00:00,B
U115213,2017-09-21 12:46:16.198380+00:00,A
U100997,2018-04-02 18:56:50.061621+00:00,A
U136862,2018-03-13 07:37:43.081842+00:00,C
U130611,2017-12-19 09:10:01.978962+00:00,B
U132146,2017-09-02 10:13:38.386144+00:00,C
U102373,2018-04-04 01:14:37.042792+00:00,B
U100480,2014-07-03 21:48:11+00:00,B
U134563,2018-03-17 12:23:44.302042+00:00,C
U102751,2017-12-05 01:03:12.380958+00:00,A
U112910,2018-01-16 09:49:21.285563+00:00,B
U119984,2017-12-19 08:46:49.151245+00:00,C
U118416,2016-08-22 09:13:25.349416+00:00,B
U135893,2017-04-04 13:41:23.296799+00:00,C
U117180,2018-03-05 06:09:18.934653+00:00,C
U127106,2015-04-16 10:54:26.875839+00:00,C
U105971,2017-03-20 11:10:43.983560+00:00,B
U104862,2015-03-18 06:33:57.223103+00:00,B
U111643,2017-11-06 23:07:12.475896+00:00,C
U125256,2017-02-17 09:30:00.186802+00:00,B
U123973,2017-05-31 09:25:55.115856+00:00,B
U107849,2017-03-03 10:07:13.588743+00:00,B
U108143,2015-03-31 08:00:58.444758+00:00,B
U126736,2017-06-14 01:32:11.972215+00:00,C
U126486,2018-03-19 12:10:09.330949+00:00,A
U124391,2016-10-19 08:39:29.994308+00:00,A
U109180,2018-03-09 04:59:19.930065+00:00,B
U114735,2015-06-22 15:11:39.968764+00:00,C
U107283,2017-11-11 11:42:21.958445+00:00,C
U129302,2018-03-21 14:48:27.334851+00:00,C
U114326,2018-04-15 11:41:06.094744+00:00,B
U121648,2017-06-08 11:22:14.687838+00:00,B
U101476,2018-04-10 09:56:02.353912+00:00,A
U111430,2015-10-25 18:54:44.424956+00:00,C
U119650,2012-09-25 18:26:10+00:00,C
U117479,2018-01-09 08:12:58.570809+00:00,B
U113165,2018-02-20 15:37:03.969035+00:00,A
U127614,2016-12-13 17:54:12.508842+00:00,A
U118196,2018-02-22 11:02:10.789805+00:00,B
U107693,2017-09-03 11:05:50.577882+00:00,B
U105830,2018-04-15 11:54:52.933385+00:00,C
U102642,2017-12-14 00:18:18.187970+00:00,B
U132181,2017-12-02 11:18:16.115704+00:00,C
U117785,2017-09-14 10:35:48.389737+00:00,B
U129218,2016-09-08 11:17:56.572096+00:00,A
U101769,2018-02-15 15:26:34.990197+00:00,B
U110239,2016-02-21 17:33:15.722463+00:00,B
U127669,2016-08-28 15:25:02.305469+00:00,C
U100769,2017-06-11 22:31:17.855092+00:00,B
U130023,2016-11-09 13:05:29.293475+00:00,C
U126809,2018-03-05 05:34:39.228603+00:00,B
U108368,2018-03-19 19:10:53.343932+00:00,C
U125093,2018-04-04 13:49:40.032147+00:00,C
U118210,2018-03-05 06:33:30.408797+00:00,C
U136931,2017-07-06 16:45:17.164645+00:00,C
U120628,2018-04-08 22:35:55.924819+00:00,B
U129026,2018-03-14 08:37:03.972755+00:00,A
U107209,2016-12-26 14:55:28.123233+00:00,B
U128086,2018-03-20 11:07:16.695139+00:00,C
U125042,2014-04-08 03:01:46+00:00,B
U106098,2017-07-16 13:04:14.873897+00:00,C
U112205,2017-11-28 07:58:21.712101+00:00,A
U132387,2017-03-01 04:28:50.992054+00:00,C
U100906,2018-01-22 07:19:47.303810+00:00,C
U103254,2015-10-26 07:33:30.246403+00:00,B
U124258,2018-03-11 18:59:38.083826+00:00,B
U117596,2015-09-11 05:22:36.910793+00:00,C
